,X.1,X,Chamber,Chamber_pos,FishID,sex,pop,Channel,length,mass,mass_kg,Date,Temp,Weekday,Replicate,fitSlope,r_squared,MO2_mg_hr,MO2_mg_hr_kg,fifth_perc_MO2_mg_hr,fifth_perc_MO2_mg_hr_kg,tenth_perc_MO2_mg_hr,tenth_perc_MO2_mg_hr_kg,Sensor_Name,slope_background_avg,fitSlope_background_corrected,MO2_mg_hr_background_corrected,MO2_mg_hr_kg_backgroun_corrected,fifth_perc_MO2_mg_hr_background_corrected,fifth_perc_MO2_mg_hr_kg_background_corrected,tenth_perc_MO2_mg_hr_background_corrected,tenth_perc_MO2_mg_hr_kg_background_corrected
3118,3118,302,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,143,7.757279427,0.999107487,5.382683107,464.0244058,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,3.965042141,2.751295161,237.1806173,2.719969998,234.4801722,2.785516529,240.1307352
3119,3119,303,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,145,12.1890402,0.997170143,8.457828723,729.1231658,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,8.396802909,5.826440777,502.2793773,2.719969998,234.4801722,2.785516529,240.1307352
3120,3120,304,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,147,12.04844375,0.995350536,8.360270536,720.7129772,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,8.256206463,5.72888259,493.8691888,2.719969998,234.4801722,2.785516529,240.1307352
3121,3121,305,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,149,8.26352626,0.995561688,5.733961709,494.3070439,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.471288974,3.102573764,267.4632555,2.719969998,234.4801722,2.785516529,240.1307352
3122,3122,306,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,151,8.210551705,0.994932357,5.697203301,491.1382156,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.418314419,3.065815355,264.2944272,2.719969998,234.4801722,2.785516529,240.1307352
3123,3123,307,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,153,8.068725727,0.997833955,5.598791957,482.6544791,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,4.276488441,2.967404011,255.8106906,2.719969998,234.4801722,2.785516529,240.1307352
3124,3124,308,4,b,R1P5P6,M,NOC,2,72,11.6,0.0116,9-Aug,28,Friday,155,8.853814368,0.998158607,6.143555544,529.6168572,5.351357944,461.3239607,5.416904475,466.9745237,2,3.792237286,5.061577082,3.512167598,302.7730688,2.719969998,234.4801722,2.785516529,240.1307352
3125,3125,309,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,2,21.495126,0.993370209,14.54377421,706.0084568,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,17.32021756,11.71899776,568.8833865,7.939305176,385.4031639,8.184056801,397.2843107
3126,3126,310,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,4,17.30436709,0.998680734,11.70827321,568.362777,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.12945865,8.883496757,431.2377067,7.939305176,385.4031639,8.184056801,397.2843107
3127,3127,311,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,6,20.51224515,0.992963134,13.87874916,673.7256876,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.33733671,11.05397272,536.6006173,7.939305176,385.4031639,8.184056801,397.2843107
3128,3128,312,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,8,19.40830193,0.996806746,13.13181235,637.4666191,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.2333935,10.30703591,500.3415489,7.939305176,385.4031639,8.184056801,397.2843107
3129,3129,313,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,10,19.48511139,0.997886764,13.18378225,639.9894294,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.31020295,10.3590058,502.8643591,7.939305176,385.4031639,8.184056801,397.2843107
3130,3130,314,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,12,21.01162883,0.996532269,14.21663616,690.1279689,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.83672039,11.39185971,553.0028986,7.939305176,385.4031639,8.184056801,397.2843107
3131,3131,315,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,14,20.76983112,0.994129258,14.0530339,682.1861115,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.59492269,11.22825745,545.0610412,7.939305176,385.4031639,8.184056801,397.2843107
3132,3132,316,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,16,18.01088989,0.995283514,12.18631219,591.5685529,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.83598146,9.361535741,454.4434826,7.939305176,385.4031639,8.184056801,397.2843107
3133,3133,317,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,18,18.00256767,0.995864451,12.18068131,591.2952092,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.82765924,9.355904861,454.1701389,7.939305176,385.4031639,8.184056801,397.2843107
3134,3134,318,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,20,21.25434236,0.994056441,14.38085808,698.0999066,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,17.07943392,11.55608163,560.9748363,7.939305176,385.4031639,8.184056801,397.2843107
3135,3135,319,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,22,19.32942527,0.997671618,13.07844377,634.8759114,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.15451684,10.25366733,497.7508411,7.939305176,385.4031639,8.184056801,397.2843107
3136,3136,320,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,24,20.91476367,0.998066752,14.15109642,686.946428,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.73985523,11.32631997,549.8213577,7.939305176,385.4031639,8.184056801,397.2843107
3137,3137,321,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,26,20.23346316,0.998525593,13.69012304,664.5690798,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.05855473,10.8653466,527.4440095,7.939305176,385.4031639,8.184056801,397.2843107
3138,3138,322,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,28,19.85351367,0.99812118,13.43304618,652.0896203,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.67860524,10.60826973,514.96455,7.939305176,385.4031639,8.184056801,397.2843107
3139,3139,323,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,30,19.82217665,0.997402312,13.4118433,651.0603542,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.64726821,10.58706685,513.935284,7.939305176,385.4031639,8.184056801,397.2843107
3140,3140,324,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,32,19.76299792,0.995654496,13.3718025,649.1166261,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.58808949,10.54702605,511.9915559,7.939305176,385.4031639,8.184056801,397.2843107
3141,3141,325,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,34,19.62242092,0.995532397,13.27668698,644.4993678,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.44751249,10.45191053,507.3742975,7.939305176,385.4031639,8.184056801,397.2843107
3142,3142,326,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,36,19.91942087,0.998130469,13.47763951,654.2543454,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.74451243,10.65286307,517.1292751,7.939305176,385.4031639,8.184056801,397.2843107
3143,3143,327,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,38,17.3671614,0.995490596,11.75076034,570.4252592,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.19225296,8.925983891,433.3001889,7.939305176,385.4031639,8.184056801,397.2843107
3144,3144,328,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,40,19.9830582,0.99741652,13.52069704,656.3445165,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.80814976,10.69592059,519.2194462,7.939305176,385.4031639,8.184056801,397.2843107
3145,3145,329,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,42,18.95113697,0.99877396,12.82249089,622.4510139,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.77622854,9.997714438,485.3259436,7.939305176,385.4031639,8.184056801,397.2843107
3146,3146,330,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,44,17.46865784,0.995521539,11.81943365,573.7589149,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.29374941,8.994657199,436.6338446,7.939305176,385.4031639,8.184056801,397.2843107
3147,3147,331,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,46,16.75233023,0.994444615,11.33476065,550.2310997,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.57742179,8.509984206,413.1060294,7.939305176,385.4031639,8.184056801,397.2843107
3148,3148,332,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,48,18.57725769,0.993913837,12.56952117,610.1709307,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.40234925,9.744744724,473.0458604,7.939305176,385.4031639,8.184056801,397.2843107
3149,3149,333,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,50,18.4057997,0.994282286,12.45351132,604.5393846,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.23089126,9.628734875,467.4143143,7.939305176,385.4031639,8.184056801,397.2843107
3150,3150,334,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,52,17.37555506,0.991788151,11.75643956,570.7009496,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.20064663,8.931663114,433.5758793,7.939305176,385.4031639,8.184056801,397.2843107
3151,3151,335,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,54,16.8301948,0.996038134,11.38744444,552.7885652,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.65528636,8.562667995,415.6634949,7.939305176,385.4031639,8.184056801,397.2843107
3152,3152,336,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,56,17.02741668,0.996592477,11.52088635,559.2663276,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.85250825,8.6961099,422.1412573,7.939305176,385.4031639,8.184056801,397.2843107
3153,3153,337,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,58,18.78498755,0.986710592,12.71007285,616.9938278,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.61007911,9.885296405,479.8687575,7.939305176,385.4031639,8.184056801,397.2843107
3154,3154,338,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,60,18.64041272,0.997903861,12.61225237,612.2452605,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.46550428,9.787475919,475.1201902,7.939305176,385.4031639,8.184056801,397.2843107
3155,3155,339,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,62,16.48134736,0.997659726,11.15141147,541.330654,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.30643892,8.326635025,404.2055837,7.939305176,385.4031639,8.184056801,397.2843107
3156,3156,340,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,64,16.28675768,0.995564253,11.01975054,534.9393466,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.11184924,8.194974091,397.8142763,7.939305176,385.4031639,8.184056801,397.2843107
3157,3157,341,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,66,19.26922559,0.981186889,13.03771219,632.8986498,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.09431715,10.21293574,495.7735795,7.939305176,385.4031639,8.184056801,397.2843107
3158,3158,342,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,68,19.36689485,0.99560815,13.10379599,636.1066016,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.19198642,10.27901955,498.9815313,7.939305176,385.4031639,8.184056801,397.2843107
3159,3159,343,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,70,19.20718292,0.998062812,12.99573362,630.8608553,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.03227448,10.17095717,493.735785,7.939305176,385.4031639,8.184056801,397.2843107
3160,3160,344,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,72,18.6701965,0.996202406,12.63240431,613.2235103,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.49528806,9.807627864,476.09844,7.939305176,385.4031639,8.184056801,397.2843107
3161,3161,345,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,74,17.35764685,0.997906746,11.74432272,570.1127534,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.18273841,8.919546272,432.9876831,7.939305176,385.4031639,8.184056801,397.2843107
3162,3162,346,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,76,18.50647522,0.995526987,12.52162919,607.8460771,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.33156679,9.69685274,470.7210068,7.939305176,385.4031639,8.184056801,397.2843107
3163,3163,347,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,78,19.66183085,0.997311688,13.30335205,645.7937886,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.48692241,10.4785756,508.6687183,7.939305176,385.4031639,8.184056801,397.2843107
3164,3164,348,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,80,19.41977498,0.99039168,13.13957511,637.843452,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.24486655,10.31479866,500.7183818,7.939305176,385.4031639,8.184056801,397.2843107
3165,3165,349,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,82,20.68234148,0.998947907,13.99383771,679.31251,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.50743305,11.16906126,542.1874398,7.939305176,385.4031639,8.184056801,397.2843107
3166,3166,350,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,84,20.54891183,0.998284099,13.90355814,674.9300066,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.37400339,11.07878169,537.8049363,7.939305176,385.4031639,8.184056801,397.2843107
3167,3167,351,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,86,17.93423434,0.997250959,12.13444643,589.0507975,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.7593259,9.309669981,451.9257272,7.939305176,385.4031639,8.184056801,397.2843107
3168,3168,352,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,88,19.63207621,0.999655571,13.28321982,644.816496,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.45716777,10.45844337,507.6914258,7.939305176,385.4031639,8.184056801,397.2843107
3169,3169,353,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,90,17.85760906,0.996951571,12.08260115,586.5340365,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.68270062,9.257824704,449.4089662,7.939305176,385.4031639,8.184056801,397.2843107
3170,3170,354,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,92,16.24641936,0.998234536,10.99245731,533.6144327,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.07151093,8.167680865,396.4893624,7.939305176,385.4031639,8.184056801,397.2843107
3171,3171,355,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,94,17.33874225,0.997547159,11.73153172,569.4918308,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.16383381,8.906755268,432.3667606,7.939305176,385.4031639,8.184056801,397.2843107
3172,3172,356,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,96,14.88592102,0.997311479,10.07193325,488.9287985,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,10.71101258,7.247156802,351.8037283,7.939305176,385.4031639,8.184056801,397.2843107
3173,3173,357,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,98,16.14587444,0.996083215,10.92442781,530.3120296,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,11.970966,8.099651362,393.1869593,7.939305176,385.4031639,8.184056801,397.2843107
3174,3174,358,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,100,20.12238473,0.998678231,13.61496648,660.9207031,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.94747629,10.79019004,523.7956329,7.939305176,385.4031639,8.184056801,397.2843107
3175,3175,359,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,102,14.39170091,0.996691268,9.737539971,472.6961151,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,10.21679248,6.912763524,335.5710448,7.939305176,385.4031639,8.184056801,397.2843107
3176,3176,360,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,104,20.64369579,0.998556816,13.96768972,678.0431905,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.46878736,11.14291328,540.9181202,7.939305176,385.4031639,8.184056801,397.2843107
3177,3177,361,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,106,15.80604765,0.99493781,10.69449829,519.1504024,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,11.63113921,7.869721841,382.0253321,7.939305176,385.4031639,8.184056801,397.2843107
3178,3178,362,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,108,17.01719606,0.996140979,11.51397099,558.9306308,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.84228763,8.689194547,421.8055605,7.939305176,385.4031639,8.184056801,397.2843107
3179,3179,363,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,110,18.27290292,0.989033013,12.3635923,600.1743834,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.09799448,9.538815851,463.0493132,7.939305176,385.4031639,8.184056801,397.2843107
3180,3180,364,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,112,15.90165672,0.987000002,10.75918815,522.290687,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,11.72674829,7.934411704,385.1656167,7.939305176,385.4031639,8.184056801,397.2843107
3181,3181,365,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,114,20.77822374,0.996613832,14.05871241,682.4617675,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.60331531,11.23393596,545.3366972,7.939305176,385.4031639,8.184056801,397.2843107
3182,3182,366,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,116,18.50080813,0.995918524,12.51779478,607.659941,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.32589969,9.693018336,470.5348707,7.939305176,385.4031639,8.184056801,397.2843107
3183,3183,367,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,118,17.1658105,0.995672796,11.61452471,563.8118791,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.99090206,8.789748261,426.6868088,7.939305176,385.4031639,8.184056801,397.2843107
3184,3184,368,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,120,17.04803288,0.999058095,11.53483543,559.9434674,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.87312444,8.710058981,422.8183971,7.939305176,385.4031639,8.184056801,397.2843107
3185,3185,369,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,122,20.76310925,0.999018062,14.04848582,681.9653313,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,16.58820081,11.22370938,544.840261,7.939305176,385.4031639,8.184056801,397.2843107
3186,3186,370,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,124,17.39716603,0.997735819,11.77106171,571.4107627,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.22225759,8.946285263,434.2856924,7.939305176,385.4031639,8.184056801,397.2843107
3187,3187,371,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,126,17.62845806,0.998658262,11.92755575,579.0075607,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.45354962,9.102779303,441.8824904,7.939305176,385.4031639,8.184056801,397.2843107
3188,3188,372,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,128,16.58640935,0.998522673,11.22249725,544.7814201,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.41150091,8.397720807,407.6563499,7.939305176,385.4031639,8.184056801,397.2843107
3189,3189,373,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,130,20.08900927,0.999095468,13.59238438,659.8244846,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.91410083,10.76760794,522.6994144,7.939305176,385.4031639,8.184056801,397.2843107
3190,3190,374,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,132,17.54132316,0.992144743,11.86859958,576.1456108,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.36641472,9.043823134,439.0205405,7.939305176,385.4031639,8.184056801,397.2843107
3191,3191,375,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,134,16.59092394,0.998013909,11.22555186,544.9297022,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.4160155,8.400775417,407.8046319,7.939305176,385.4031639,8.184056801,397.2843107
3192,3192,376,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,136,19.83742634,0.998954198,13.42216136,651.5612313,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,15.66251791,10.59738492,514.436161,7.939305176,385.4031639,8.184056801,397.2843107
3193,3193,377,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,138,15.91069717,0.997958613,10.76530499,522.587621,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,11.73578873,7.940528544,385.4625507,7.939305176,385.4031639,8.184056801,397.2843107
3194,3194,378,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,140,16.54843918,0.997501879,11.19680633,543.5342881,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,12.37353074,8.372029887,406.4092178,7.939305176,385.4031639,8.184056801,397.2843107
3195,3195,379,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,142,17.57124195,0.996744545,11.88884287,577.1282948,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,13.39633351,9.064066425,440.0032245,7.939305176,385.4031639,8.184056801,397.2843107
3196,3196,380,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,144,18.41148628,0.997725529,12.45735891,604.7261605,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,14.23657784,9.632582458,467.6010902,7.939305176,385.4031639,8.184056801,397.2843107
3197,3197,381,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,146,21.80640415,0.99801067,14.7543875,716.2324028,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,17.63149571,11.92961105,579.1073325,7.939305176,385.4031639,8.184056801,397.2843107
3198,3198,382,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,148,21.33610213,0.997323408,14.43617739,700.7853102,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,17.16119369,11.61140094,563.6602399,7.939305176,385.4031639,8.184056801,397.2843107
3199,3199,383,5,a,G3P5R6,F,OCE,3,87,20.6,0.0206,9-Aug,28,Friday,150,15.91077221,0.995830624,10.76535576,522.5900856,10.76408162,522.5282342,11.00883325,534.409381,3,4.174908437,11.73586377,7.940579315,385.4650153,7.939305176,385.4031639,8.184056801,397.2843107
